,Id,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_Type_2,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,SalePrice,SalePrice_deskewed
527,189,902402130,70,RM,60.0,7740,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,622.0,GasA,Gd,Y,SBrkr,1363,0.0,0.0,1,0,1,TA,6,Typ,0,None,Detchd,1966.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,168,0,None,None,None,0,6,2010,WD ,125500,11.74006900564972
528,635,535175030,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1240.0,GasA,Gd,Y,SBrkr,1632,1.0,0.0,2,0,1,TA,6,Min1,1,Gd,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,289,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD ,139000,11.842236406331555
529,432,528110010,60,RL,97.0,13478,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1722.0,GasA,Ex,Y,SBrkr,2296,1.0,0.0,2,1,1,Ex,10,Typ,1,Gd,BuiltIn,2008.0,RFn,3.0,842.0,TA,TA,Y,382,274,0,0,0,0,None,None,None,0,6,2009,ConLI,451950,13.02132904585825
530,900,908275040,90,RL,65.0,10926,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1678.0,GasA,TA,Y,SBrkr,1678,0.0,0.0,2,0,2,TA,10,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,8,2009,WD ,119900,11.694421681264394
531,966,916455070,20,RL,0.0,6853,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1267.0,GasA,Ex,Y,SBrkr,1296,1.0,0.0,2,0,1,Gd,6,Typ,0,None,Attchd,2001.0,Fin,2.0,471.0,TA,TA,Y,192,25,0,0,0,0,None,None,None,0,6,2009,WD ,220000,12.301387370778713
532,1612,526352080,20,RL,85.0,10667,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1587.0,GasA,TA,Y,SBrkr,1587,0.0,0.0,2,0,1,TA,7,Typ,1,Gd,Attchd,1971.0,Unf,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,None,None,None,0,3,2007,WD ,167300,12.027549864243364
533,904,909101100,50,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,720.0,GasA,Ex,Y,SBrkr,1298,0.0,0.0,1,0,1,TA,6,Typ,2,Gd,Detchd,1940.0,Unf,1.0,256.0,TA,TA,Y,84,0,0,0,0,0,None,None,None,0,9,2009,WD ,122000,11.711784520403112
534,2487,532351090,90,RM,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1728.0,GasA,TA,Y,SBrkr,1728,1.0,0.0,2,0,2,TA,10,Typ,0,None,Detchd,1963.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2006,ConLI,125000,11.736077016252437
535,1304,902205090,20,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,928.0,GasA,Gd,Y,FuseA,928,0.0,0.0,1,0,1,TA,5,Typ,0,None,Attchd,1957.0,Fin,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,112500,11.630717389475995
536,2112,906394020,60,RL,78.0,9316,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,879.0,GasA,Ex,Y,SBrkr,1795,0.0,0.0,2,1,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,2.0,578.0,TA,TA,Y,164,111,0,0,0,0,None,None,None,0,10,2007,WD ,191000,12.160033942617156
537,1244,535180100,20,RL,75.0,9464,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,1080.0,GasA,Gd,Y,SBrkr,1080,0.0,0.0,1,0,1,TA,5,Typ,0,None,Attchd,1958.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,130,0,None,None,None,0,6,2008,WD ,136000,11.820417517632333
538,843,907175100,60,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,Unf,866.0,GasA,Ex,Y,SBrkr,1779,0.0,0.0,2,1,1,Gd,6,Typ,0,None,Attchd,1998.0,RFn,2.0,546.0,TA,TA,Y,198,36,0,0,0,0,None,None,None,0,3,2009,WD ,197900,12.19552218463499
539,2689,903430090,50,RM,59.0,5310,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,Unf,485.0,GasA,Gd,Y,SBrkr,1635,0.0,0.0,1,0,1,Gd,5,Typ,0,None,Attchd,1950.0,Unf,1.0,255.0,Fa,TA,Y,394,0,0,0,0,0,None,None,None,0,6,2006,WD ,117000,11.669937760751914
540,2753,906380170,20,RL,64.0,7406,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1199.0,GasA,Ex,Y,SBrkr,1220,1.0,0.0,2,0,1,Gd,6,Typ,0,None,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105,54,0,0,0,0,None,None,None,0,7,2006,New,194000,12.175618592671356
541,1169,533215030,120,FV,0.0,4538,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1310.0,GasA,Ex,Y,SBrkr,1310,1.0,0.0,1,1,1,Gd,5,Typ,1,TA,Attchd,2001.0,RFn,2.0,545.0,TA,TA,Y,277,45,0,0,0,0,None,None,None,0,7,2008,WD ,285000,12.560247968016562
542,1376,904351280,190,RL,62.0,10106,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,Rec,644.0,GasA,Gd,Y,SBrkr,1355,1.0,0.0,2,0,2,TA,6,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,140,0,0,0,0,0,None,None,None,0,9,2008,WD ,127500,11.755879486687116
543,2503,533128030,60,RL,0.0,13346,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1095.0,GasA,Ex,Y,SBrkr,2295,1.0,0.0,2,1,1,Gd,9,Typ,1,TA,Attchd,1992.0,RFn,2.0,590.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,7,2006,WD ,268000,12.498745990829315
544,1987,902206270,70,RM,57.0,9639,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,1075.0,GasA,Ex,Y,SBrkr,1798,0.0,0.0,2,1,1,TA,7,Typ,0,None,Detchd,1935.0,Unf,2.0,342.0,TA,TA,N,0,0,160,0,0,0,None,MnPrv,None,0,5,2007,WD ,137000,11.827743504053695
545,1190,534129060,20,RL,0.0,15387,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1620.0,GasA,Ex,Y,SBrkr,1620,0.0,0.0,2,0,1,Gd,8,Typ,1,Gd,Attchd,1967.0,Unf,2.0,578.0,TA,TA,Y,0,62,192,0,0,0,None,None,Shed,450,8,2008,WD ,215000,12.278397958261774
546,1930,535300040,20,RL,75.0,10050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1216.0,GasA,TA,Y,SBrkr,1216,1.0,0.0,1,0,1,TA,5,Typ,0,None,Attchd,1955.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2007,WD ,129500,11.771443882099637
547,2677,903231190,50,RM,0.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,896.0,GasA,Gd,Y,FuseA,1344,0.0,0.0,1,0,1,TA,7,Typ,0,None,Detchd,1936.0,Unf,1.0,240.0,Fa,TA,Y,200,114,0,0,0,0,None,None,None,0,4,2006,WD ,115000,11.652696102959753
548,1256,535375160,50,RL,45.0,7506,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,747.0,GasA,TA,Y,SBrkr,1159,0.0,0.0,1,0,1,TA,5,Typ,0,None,Detchd,1932.0,Unf,1.0,288.0,Fa,TA,N,84,0,96,0,0,0,None,None,None,0,5,2008,WD ,114000,11.643962499267984
549,2484,531478010,20,RH,0.0,8900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1056.0,GasA,TA,Y,SBrkr,1056,1.0,0.0,1,0,1,TA,5,Typ,0,None,Detchd,1966.0,Unf,1.0,384.0,TA,TA,Y,0,42,0,0,0,0,None,MnPrv,None,0,11,2006,WD ,107000,11.580593459194764
550,1253,535352080,50,RL,80.0,8480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,832.0,GasA,TA,Y,SBrkr,1216,0.0,0.0,1,0,1,TA,6,Typ,0,None,Detchd,1947.0,Unf,1.0,336.0,TA,TA,Y,158,0,102,0,0,0,None,None,None,0,10,2008,COD,118500,11.682676678340282
551,1337,903227080,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,862.0,GasA,TA,Y,SBrkr,1158,0.0,0.0,1,0,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1.0,208.0,TA,TA,Y,0,0,112,0,0,0,None,None,None,0,7,2008,WD ,120000,11.695255355062795
552,1788,528439040,20,RL,74.0,8847,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1538.0,GasA,Ex,Y,SBrkr,1538,1.0,0.0,2,0,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,146,40,0,0,0,0,None,None,None,0,12,2007,WD ,260000,12.468440756144114
553,141,535152130,20,RL,0.0,8050,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1143.0,GasA,TA,Y,SBrkr,1143,1.0,0.0,1,0,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,None,GdPrv,None,0,5,2010,WD ,136000,11.820417517632333
554,1669,527404140,20,RL,70.0,8294,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,858.0,GasA,TA,Y,SBrkr,872,0.0,0.0,1,0,1,TA,5,Typ,0,None,Detchd,1974.0,Unf,4.0,480.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2007,WD ,123000,11.719947764402807
555,1366,903458110,50,RM,0.0,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,319.0,GasA,TA,Y,FuseA,1406,0.0,0.0,1,0,1,Fa,6,Typ,0,None,None,None,None,0.0,0.0,None,None,N,0,144,0,0,0,0,None,MnPrv,None,0,3,2008,WD ,89500,11.402005077384885
556,52,528218150,20,RL,100.0,18494,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1324.0,GasA,Ex,Y,SBrkr,1324,0.0,0.0,2,0,1,Gd,6,Typ,0,None,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,36,23,0,0,0,0,None,None,None,0,1,2010,WD ,199500,12.20357452783082
557,1380,905104080,20,RL,0.0,7162,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,Unf,876.0,GasA,TA,Y,SBrkr,904,0.0,0.0,1,0,1,TA,6,Typ,0,None,Attchd,1966.0,Unf,1.0,408.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,12,2008,WD ,109900,11.60733523953139
558,919,909257050,70,RL,53.0,10918,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,1276.0,GasA,Ex,Y,SBrkr,2080,0.0,0.0,1,1,1,Gd,9,Typ,2,Gd,Detchd,1926.0,Unf,1.0,282.0,TA,TA,Y,0,0,0,0,145,0,None,MnPrv,None,0,6,2009,WD ,234000,12.36308066783498
559,2804,907290230,120,RM,37.0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,848.0,GasA,Ex,Y,SBrkr,848,1.0,0.0,1,0,1,Gd,3,Typ,1,Gd,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,5,2006,WD ,155900,11.956976469393481
560,782,905229040,50,RL,0.0,11250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1104.0,GasA,Ex,Y,FuseA,1788,1.0,0.0,1,0,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1.0,304.0,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,11,2009,WD ,161500,11.992266613576142
561,956,916176030,20,RL,0.0,14375,Pave,None,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,819.0,GasA,Gd,Y,FuseA,1344,0.0,1.0,1,0,1,Gd,7,Typ,1,Gd,Basment,1958.0,RFn,2.0,525.0,TA,TA,Y,0,118,0,0,233,0,None,None,None,0,1,2009,COD,137500,11.83138646878959
562,187,902401060,190,RM,100.0,9045,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,Unf,840.0,Grav,Fa,N,FuseF,2256,0.0,0.0,2,0,2,Fa,12,Typ,0,None,None,None,None,0.0,0.0,None,None,N,0,18,18,0,0,0,None,None,None,0,6,2010,WD ,76500,11.245059091624615
563,2074,905352180,60,RL,97.0,10029,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1151.0,GasA,TA,Y,SBrkr,2060,0.0,1.0,2,1,1,TA,8,Typ,1,TA,Attchd,1988.0,Unf,2.0,521.0,TA,TA,Y,0,228,0,0,192,0,None,None,None,0,9,2007,WD ,211000,12.259618151783465
564,1039,527427110,120,RH,34.0,4060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405.0,GasA,Ex,Y,SBrkr,1337,1.0,0.0,2,0,1,Gd,5,Typ,0,None,Attchd,1998.0,Fin,2.0,511.0,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,8,2008,COD,181000,12.10625783509458
565,1210,534401130,80,RL,82.0,9020,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,1127.0,GasA,TA,Y,SBrkr,1165,1.0,0.0,1,1,1,TA,6,Typ,0,None,Attchd,1966.0,RFn,2.0,490.0,Gd,Gd,Y,0,129,0,0,0,0,None,GdPrv,None,0,5,2008,WD ,174900,12.071975378543236
566,2710,905103140,80,RL,96.0,11777,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,TA,TA,Av,LwQ,ALQ,1164.0,GasA,Ex,Y,SBrkr,1320,1.0,0.0,1,0,1,TA,6,Typ,2,Fa,Attchd,1966.0,RFn,2.0,564.0,TA,TA,Y,160,68,240,0,0,0,None,None,None,0,5,2006,WD ,164500,12.010671928196443
567,44,528138060,20,RL,70.0,10171,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1517.0,GasA,Ex,Y,SBrkr,1535,0.0,0.0,2,0,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,2.0,532.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2010,WD ,214000,12.273735966890268
568,1026,527354160,60,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1980,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,280.0,TA,TA,CBlock,Gd,TA,Mn,Unf,Unf,738.0,GasA,TA,Y,SBrkr,2044,0.0,0.0,2,1,1,TA,7,Min1,1,TA,Attchd,1980.0,Unf,2.0,489.0,TA,TA,Y,28,73,0,0,0,0,None,None,None,0,3,2008,WD ,185000,12.128116509451258
569,1343,903231080,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,Unf,704.0,GasA,Ex,Y,SBrkr,1136,0.0,1.0,1,0,1,TA,6,Typ,0,None,Detchd,1990.0,Unf,1.0,336.0,TA,TA,Y,0,365,80,0,0,0,None,None,None,0,8,2008,WD ,123000,11.719947764402807
570,2248,914452090,85,RL,0.0,12150,Pave,None,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,1001.0,GasA,TA,Y,SBrkr,1299,1.0,0.0,2,0,1,Gd,5,Typ,1,Po,BuiltIn,1979.0,RFn,2.0,486.0,TA,TA,Y,84,0,222,0,0,0,None,MnPrv,None,0,1,2007,WD ,183500,12.119975396053194
571,1849,533236040,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,776.0,GasA,Ex,Y,SBrkr,1441,0.0,0.0,2,1,1,Gd,5,Typ,0,None,Detchd,1999.0,Unf,2.0,492.0,TA,TA,Y,206,0,0,0,0,0,None,None,None,0,11,2007,WD ,174000,12.066816325306588
572,2076,905377020,20,RL,0.0,22692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1073.0,GasA,TA,Y,SBrkr,1630,0.0,0.0,2,0,1,TA,6,Mod,1,TA,Detchd,1953.0,Unf,2.0,649.0,TA,TA,P,0,64,0,0,0,0,None,None,None,0,3,2007,COD,130000,11.775297421715827
573,2641,902106040,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,728.0,GasA,Ex,Y,SBrkr,1641,0.0,1.0,1,1,1,Ex,6,Typ,1,Gd,Detchd,1925.0,Unf,2.0,546.0,Fa,TA,Y,0,0,234,0,0,0,None,None,None,0,8,2006,WD ,178000,12.08954444723597
574,5,527105010,60,RL,74.0,13830,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,928.0,GasA,Gd,Y,SBrkr,1629,0.0,0.0,2,1,1,TA,6,Typ,1,TA,Attchd,1997.0,Fin,2.0,482.0,TA,TA,Y,212,34,0,0,0,0,None,MnPrv,None,0,3,2010,WD ,189900,12.15425816271595
575,878,907290180,120,RM,0.0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,848.0,GasA,Ex,Y,SBrkr,848,1.0,0.0,1,0,1,Gd,4,Typ,0,None,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,6,2009,WD ,144000,11.87757552297847
576,1548,910202100,30,RM,0.0,5890,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,816.0,GasA,Ex,Y,SBrkr,816,0.0,0.0,1,0,1,TA,5,Typ,0,None,Detchd,2002.0,Unf,1.0,432.0,TA,TA,Y,0,0,96,0,0,0,None,None,None,0,6,2008,WD ,120500,11.699413330633599
